Truth,Decoded
Buonasera io sono Mario,buona io io io mario
Buongiorno io sono Mario,io io io mario
Prendiamo un caffe al bar,bene io io io a
A che ora arriva il pullman,io buona
Piacere Luigi come stai,pero io io io io mario
E in offerta costa dieci euro,e tu io
Si grazie e arrivederci,due e io
Certo ecco a lei vuole un sacchetto,io io io io mario
Perfetto vorrei comprarne due.,pero so e e io
Quanto costa il biglietto,io io io
Prego,io
Tutto bene grazie,tutto io a
Dovrebbe arrivare tra qualche minuto,tu a lo tielo
Va bene grazie lo stesso,e tielso
Salve quanto costa quell articolo,e io io io tutto
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io io il acisto
