Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,un lo costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le euro un un buona giornata
Prego,prego
Perfetto vorrei comprarne due.,si qunoento costa bene io
E in offerta costa dieci euro,si grere a e a
Quanto costa il biglietto,quanto lo il a
Le auguro una buona giornata,piacere lo un a lo a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buona io sono mario
Va bene grazie lo stesso,a grazie grazie e stesso
Tutto bene grazie,quanto lo si il io
"Certo volentieri, io lo prendero macchiato",bene riaonl due
Prendiamo un caffe al bar,preonadriamo un caffe al bar
