Truth,Decoded
Tutto bene tu,quntoto bene grazie
Buonasera io sono Mario,bunsra io sono mario
Certo ecco a lei vuole un sacchetto,a e e tra io lo a
E in offerta costa dieci euro,si grerivoso e e
A che ora arriva il pullman,prego orarario sono bar
Tutto bene grazie,quntoto e grazie
Salve quanto costa quell articolo,salve qutoco stai rtoso
Va bene grazie lo stesso,si greoe grazie lo stesso
Le auguro una buona giornata,salve auguro euro a il tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prtropon lo so si lo autista
"Certo volentieri, io lo prendero macchiato",e reneompl due
Si grazie e arrivederci,si gredrecie
Prendiamo un caffe al bar,prendiamo un all a
Piacere Luigi come stai,piacere io come stai
