Truth,Decoded
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendiamo un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,si bene e rivede stai
Le auguro una buona giornata,le auguro una buona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
Va bene grazie lo stesso,va bene grazie lo stesso
Purtroppo non lo so pero potresti chiedere all autista,prego sono bene potresti ciedeal autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Quanto costa il biglietto,vaquobsta ebglieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Piacere Luigi come stai,piaeruo luigi come stai
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
