Truth,Decoded
Perfetto vorrei comprarne due.,si gqabonto costa bene due
Tutto bene grazie,tutto io grazie
Tutto bene tu,tutto bene a
Prego,prego tu
Si grazie e arrivederci,si graedr a
Salve quanto costa quell articolo,a gqangtn io le stesso
Quanto costa il biglietto,quanto cbseaeiglieto
Le auguro una buona giornata,le auguro una una giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che arriva il pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendiamo un che lo bar
Dovrebbe arrivare tra qualche minuto,dovrebrivare tra qualche minuto
