Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
Buongiorno io sono Mario,buonino io sono mario
Prendiamo un caffe al bar,prendiamo un io lo bar
A che ora arriva il pullman,a che orararia il
Piacere Luigi come stai,piacere io e si
E in offerta costa dieci euro,e in ora so e pero
Si grazie e arrivederci,si tra e eaie al io
Certo ecco a lei vuole un sacchetto,certo sono a io non macchiato
Perfetto vorrei comprarne due.,perfetto vorrei compenl due
Quanto costa il biglietto,quanto costa certo
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,dovrebnerari a lo minuto
Va bene grazie lo stesso,vabebe lei lo stesso
Salve quanto costa quell articolo,salve quanto so lo certo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io pero come edede lo autista
