Truth,Decoded
Le auguro una buona giornata,le auguro un giornata
Va bene grazie lo stesso,vren e e e pero
Buonasera io sono Mario,tu bene a io io mario
Si grazie e arrivederci,si bene e
Prego,pero
Prendiamo un caffe al bar,prego io che bar
Purtroppo non lo so pero potresti chiedere all autista,prtropono io io pero io io io a costa
Prendiamo un caffe al bar,prendero un a in
Le auguro una buona giornata,e lo a giornata
E in offerta costa dieci euro,e in e e si euro
Dovrebbe arrivare tra qualche minuto,dorebearva a e minuto
Salve quanto costa quell articolo,e certo e al articolo
Tutto bene tu,lo e e
A che ora arriva il pullman,si ora si lman
Quanto costa il biglietto,tutto lo e io
Piacere Luigi come stai,piacere lo io io si
