Truth,Decoded
Certo ecco a lei vuole un sacchetto,lo a io mario io mario
Piacere Luigi come stai,piacere lei io mario
Buongiorno io sono Mario,buongiorno sono mario
Si grazie e arrivederci,si graedreci
Salve quanto costa quell articolo,salve quatcostal articolo
Buonasera io sono Mario,buonasera io sono mario
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,e in e arrivederci
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto costa quell articolo
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le io sono una buona giornata
