Truth,Decoded
Le auguro una buona giornata,a e giornata
Va bene grazie lo stesso,e e io
Buonasera io sono Mario,rtneneri io mario
Si grazie e arrivederci,e e a
Prego,io
Prendiamo un caffe al bar,e io a
Purtroppo non lo so pero potresti chiedere all autista,pero io e e io
Prendiamo un caffe al bar,pero a si
Le auguro una buona giornata,tu a inournata
E in offerta costa dieci euro,e a a si quanto
Dovrebbe arrivare tra qualche minuto,due a tineurto
Salve quanto costa quell articolo,e un tiolo
Tutto bene tu,tutto
A che ora arriva il pullman,tu tra a
Quanto costa il biglietto,tutto lo
Piacere Luigi come stai,pero io io
