Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo volenenti io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un a al bar
Prego,prego
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora arriva il lman
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro unabona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quanto costa il articolo
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetto vorrei come due
Le auguro una buona giornata,le auguro buona giornata
Va bene grazie lo stesso,vabebe grazie lo stesso
Si grazie e arrivederci,si grazie riaie redercico
Tutto bene tu,tutto bene tu
