Truth,Decoded
Buonasera io sono Mario,renseraio sono mario
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,a che arriva il pullman
Piacere Luigi come stai,piacere lo come stai
E in offerta costa dieci euro,e in ora costa dieci euro
Si grazie e arrivederci,si grazie eiaze bene articolo
Certo ecco a lei vuole un sacchetto,certo sono a io vuole un macheto
Perfetto vorrei comprarne due.,perfetto vorrei comprnge due
Quanto costa il biglietto,quanto costa il certo
Prego,prego
Tutto bene grazie,tutobe grazie
Dovrebbe arrivare tra qualche minuto,dovrebbe stai a le minuto
Va bene grazie lo stesso,vabebe grazie lo stesso
Salve quanto costa quell articolo,salve quangotosual il aciheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo sono pero poretedredere lo autista
