Truth,Decoded
A che ora arriva il pullman,a che ora va il pullman
Tutto bene grazie,tutto bengrazie
Prendiamo un caffe al bar,prendiamo un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,va grenze e arivede ties
Le auguro una buona giornata,le auguro una buona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
Va bene grazie lo stesso,va bene grazie lo stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo perepotresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Quanto costa il biglietto,quanto costa biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Piacere Luigi come stai,piacere luigi come stai
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
