Truth,Decoded
Perfetto vorrei comprarne due.,si gqanonto costa bene io
Tutto bene grazie,tutto grazie
Tutto bene tu,tutto iorazi
Prego,prego
Si grazie e arrivederci,si grazie due
Salve quanto costa quell articolo,va grengrata bene pero
Quanto costa il biglietto,quanto costaglieto
Le auguro una buona giornata,le auguro una giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che arriva il pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto benegrazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendero un che lo bar
Dovrebbe arrivare tra qualche minuto,dovrebarivare e che minuto
