Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,un lo costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le auguro un buona giornata
Prego,prego
Perfetto vorrei comprarne due.,si quanto costa e io
E in offerta costa dieci euro,a grazie a e a
Quanto costa il biglietto,quanto lo pelaie
Le auguro una buona giornata,piacere euro un a lo a
Buongiorno io sono Mario,tutto tu
Buonasera io sono Mario,buona io sono mario
Va bene grazie lo stesso,si grazie grazie lo sono
Tutto bene grazie,le quntoco le grazie
"Certo volentieri, io lo prendero macchiato",a reterosmnl due
Prendiamo un caffe al bar,prendiamo un caffe al bar
