Truth,Decoded
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buonasera io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
A che ora arriva il pullman,a che ora arriva il pullman
Salve quanto costa quell articolo,salve quantotosta quell articolo
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Tutto bene grazie,tutto bene grazie
Prego,prego
Quanto costa il biglietto,quanto costa il biglietto
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Salve quanto costa quell articolo,salve quanto lo costa tu un articolo
Tutto bene grazie,tutto bene grazie
