Truth,Decoded
Perfetto vorrei comprarne due.,si qaboeato costa bene due
Tutto bene grazie,e qunri io so grazie
Tutto bene tu,quoroio io come io grazie
Prego,prego e
Si grazie e arrivederci,sirteprede due
Salve quanto costa quell articolo,va grenegrat lo stesso
Quanto costa il biglietto,quanto cbseaebglieto
Le auguro una buona giornata,le auguro una buona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora va il pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto benegrazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendiamo un caffe al bar
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
