Truth,Decoded
Certo ecco a lei vuole un sacchetto,ora tra io a
Piacere Luigi come stai,piaereaeri io stai
Buongiorno io sono Mario,buoron a
Si grazie e arrivederci,piregeci
Salve quanto costa quell articolo,salve qutostael stesso
Buonasera io sono Mario,buonasera io so mario
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,e in e ariedecie
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto costa quell articolo
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le auguro una buona giornata
