Truth,Decoded
Le auguro una buona giornata,lo io io e giornata
Va bene grazie lo stesso,due e e io
Buonasera io sono Mario,tunoeneiri io io mario
Si grazie e arrivederci,il e e e a
Prego,io
Prendiamo un caffe al bar,prego io e mario
Purtroppo non lo so pero potresti chiedere all autista,prunoto io io e e e autista
Prendiamo un caffe al bar,pero a a a mario
Le auguro una buona giornata,tu e giornata
E in offerta costa dieci euro,e un e a e si quanto
Dovrebbe arrivare tra qualche minuto,due ora a e minuto
Salve quanto costa quell articolo,e quanto io a e tiolo
Tutto bene tu,tu
A che ora arriva il pullman,e tra al in
Quanto costa il biglietto,tutto e mtieto
Piacere Luigi come stai,prego io io io io io
