Truth,Decoded
Tutto bene tu,tutto e lo grazie
Buonasera io sono Mario,bunsra io sono mario
Certo ecco a lei vuole un sacchetto,al bar e mario io lo in
E in offerta costa dieci euro,a prego e e si
A che ora arriva il pullman,a bene ora io bar
Tutto bene grazie,le quanto e grazie
Salve quanto costa quell articolo,salve qutocostauel rtiolso
Va bene grazie lo stesso,a grazie grazie il sono
Le auguro una buona giornata,all quell un come al lo
Dovrebbe arrivare tra qualche minuto,ora arrivare qualche minuto
Prego,prego e
Purtroppo non lo so pero potresti chiedere all autista,pertropneo certo prepti il autista
"Certo volentieri, io lo prendero macchiato",salve bene che due
Si grazie e arrivederci,si graerede si
Prendiamo un caffe al bar,prendiamo un caffe al bar
Piacere Luigi come stai,piacere lo come stai
